INTL_20180809_000201	[Friend] Berthas Raffye Dagger	[우정] 베르타스 라파이 대거				
INTL_20180809_000202	[Friend] Berthas Raffye Staff	[우정] 베르타스 라파이 스태프				
INTL_20180809_000203	[Friend] Berthas Raffye Pistol	[우정] 베르타스 라파이 피스톨				
INTL_20180809_000204	[Friend] Berthas Raffye Rapier	[우정] 베르타스 라파이 레이피어				
INTL_20180809_000205	[Friend] Berthas Raffye Cannon	[우정] 베르타스 라파이 캐논				
INTL_20180809_000206	[Friend] Berthas Raffye Musket 	[우정] 베르타스 라파이 머스킷				
INTL_20180809_000207	[Event] Miko Unlock Voucher	[이벤트] 무녀 클래스 해금권				
INTL_20180809_000208	Dapat memilih class Miko setelah mencapai Rank 6. Klik-Kanan untuk menggunakan.{nl}Akan dihapus ketika event berakhir.	사용 시 6랭크 달성 후 무녀 클래스를 선택할 수 있습니다. 마우스 오른쪽 클릭으로 사용합니다.{nl}(이벤트 종료 시 일괄 삭제됩니다.)				
INTL_20180809_000209	[Event] Appraiser Unlock Voucher	[이벤트] 감정사 클래스 해금권				
INTL_20180809_000210	Dapat memilih class Appraiser setelah mencapai Rank 5. Klik-Kanan untuk menggunakan.{nl}Akan dihapus ketika event berakhir.	사용 시 5랭크 달성 후 감정사 클래스를 선택할 수 있습니다. 마우스 오른쪽 클릭으로 사용합니다.{nl}(이벤트 종료 시 일괄 삭제됩니다.)				
INTL_20180809_000211	[Event] Rune Caster Unlock Voucher	[이벤트] 룬캐스터 클래스 해금권				
INTL_20180809_000212	Dapat memilih class Rune Caster setelah mencapai Rank 6. Klik-Kanan untuk menggunakan.{nl}Akan dihapus ketika event berakhir.	사용 시 6랭크 달성 후 룬캐스터 클래스를 선택할 수 있습니다. 마우스 오른쪽 클릭으로 사용합니다.{nl}(이벤트 종료 시 일괄 삭제됩니다.)				
INTL_20180809_000213	[Event] Shinobi Unlock Voucher	[이벤트] 시노비 클래스 해금권				
INTL_20180809_000214	Dapat memilih class Shinobi setelah mencapai Rank 7. Klik-Kanan untuk menggunakan.{nl}Akan dihapus ketika event berakhir.	사용 시 7랭크 달성 후 시노비 클래스를 선택할 수 있습니다. 마우스 오른쪽 클릭으로 사용합니다.{nl}(이벤트 종료 시 일괄 삭제됩니다.)				
INTL_20180809_000215	[Event] Nak Muay Unlock Voucher	[이벤트] 낙무아이 클래스 해금권				
INTL_20180809_000216	Dapat memilih class Nak Muay setelah mencapai Rank 7. Klik-Kanan untuk menggunakan.{nl}Akan dihapus ketika event berakhir.	사용 시 7랭크 달성 후 낙무아이 클래스를 선택할 수 있습니다. 마우스 오른쪽 클릭으로 사용합니다.{nl}(이벤트 종료 시 일괄 삭제됩니다.)				
INTL_20180809_000217	2018 Leticia's Treasure Chest (Season 1)	2018 레티샤의 보물 상자(시즌1)				
INTL_20180809_000218	Invite a Friend Event Helper	친구 추천 이벤트 도우미				
INTL_20180809_000219	Event The Invite a Friend dimulai!{nl}Login dengan teman kamu untuk mendapatkan buff dan hadiah!	친구 추천 이벤트가 진행 중입니다.{nl}친구와 함께 접속 시 다양한 보상과 버프를 획득할 수 있습니다.				친구 추천 이벤트 도우미
INTL_20180809_000220	Tidak memenuhi persyaratan event.	이벤트 참여 대상이 아닙니다.				
INTL_20180809_000221	Team {#003399}{team}{/} tidak memiliki karakter level 50 atau lebih.	{#003399}{team}{/}팀 내에 50레벨 이상인 캐릭터가 없습니다.				
INTL_20180809_000222	Receive {#003399}{team}{/}'s Support	{#003399}{team}{/}의 성장 지원 받기				
INTL_20180809_000223	{#003399}{team}{/} sedang online.{nl}Buff diterapkan.	{#003399}{team}{/}님이 접속 중입니다.{nl}버프가 부여됩니다.				
INTL_20180809_000224	Invite a Friend' Helper	친구 추천 도우미				
INTL_20180817_000225	[Event] Enhanced/Transcended Weapon Selection Box (14 Hari)	[이벤트] 강화 및 초월 무기 선택 상자 (14일)				
INTL_20180817_000226	Menggunakan untuk memilih weapon level 230 atau lebih weapon Rare Lv 315 (30 Hari) enhanced to +10 dan transcended to Stage 3.{nl}(Enhancement dan transcendence akan diterapkan setelah weapon dipilih.)	230레벨에 사용할 수 있는 315레벨 레어 10강 3초월 무기(30일)을 지급 받을 수 있습니다.{nl}(강화 및 초월은 아이템 선택 시 적용됩니다.)				
INTL_20180817_000227	[Return] Abdochar (30 Hari)	[복귀] 아브도챠 (30일)				
INTL_20180817_000228	[Return] Sarkmis (30 Hari)	[복귀] 사크미스 (30일)				
INTL_20180817_000229	[Return] Skull Smasher (30 Hari)	[복귀] 스컬 스매셔 (30일)				
INTL_20180817_000230	[Return] Regard Horn Staff (30 Hari)	[복귀] 리가드 혼 스태프 (30일)				
INTL_20180817_000231	[Return] Heart of Glory (30 Hari)	[복귀] 하트 오브 글로리 (30일)				
INTL_20180817_000232	[Return] Skull Breaker (30 Hari)	[복귀] 스컬 브레이커 (30일)				
INTL_20180817_000233	[Return] Emengard Dagger (30 Hari)	[복귀] 에멘가드 대거 (30일)				
INTL_20180817_000234	[Return] Wingshard Spear (30 Hari)	[복귀] 윙샤드 스피어 (30일)				
INTL_20180817_000235	[Return] Regard Horn Pike (30 Hari)	[복귀] 리가드 혼 파이크 (30일)				
INTL_20180817_000236	[Return] Black Horn (30 Hari)	[복귀] 블랙 혼 (30일)				
INTL_20180817_000237	[Return] Regard Horn Crossbow (30 Hari)	[복귀] 리가드 혼 크로스보우 (30일)				
INTL_20180817_000238	[Return] Astra Bow (30 Hari)	[복귀] 아스트라 보우 (30일)				
INTL_20180817_000239	[Return] Aspana Revolver (30 Hari)	[복귀] 아스파나 리볼버 (30일)				
INTL_20180817_000240	[Return] Emengard Cannon (30 Hari)	[복귀] 에멘가드 캐논 (30일)				
INTL_20180817_000241	[Return] Emengard Musket (30 Hari)	[복귀] 에멘가드 머스킷 (30일)				
INTL_20180817_000242	[Return] Emengard Shield (30 Hari)	[복귀] 에멘가드 실드 (30일)				
INTL_20180827_000243	TItle diberikan kepada Game Guide Creators. Klik-Kanan untuk menggunakan.	Game Guide Creator에게 지급되는 칭호입니다. 마우스 오른쪽 클릭으로 사용합니다.				
INTL_20180903_000244	{ds}{b}{#ffefd6}30 menit: {#fe7e00}10 POINT	{ds}{b}{#ffefd6}30분:{#fe7e00}10 POINT				
INTL_20180903_000245	Coba lagi.	Popo Shop의 재시도 버튼을 클릭해주세요				
INTL_20180903_000246	Pembelian gagal. Coba lagi.	Popo Shop 아이템 구매에 실패했습니다. 다시 시도해 주세요.				
INTL_20180903_000247	Popo Points tidak mencukupi.	Popo Shop 포인트가 부족합니다.				
INTL_20180907_000248	Menggunakan fungsi sistem save/load sistem Mongo DB Y/N	몽고 db에 특정 시스템 메시지 저장/로드 기능 사용할 것인지				
INTL_20180914_000249	Combat Support Shop Voucher (14 Hari)	전투 지원 상점 이용권(14일)				
INTL_20180914_000250	Kamu  dapat membuka toko untuk membeli potions, skill consumables dan item lainnya.	사용 시 전투에 필요한 물건을 구매할 수 있는 상점을 이용할 수 있습니다.				
INTL_20180914_000251	Combat Support Shop Voucher	전투 지원 상점 이용권				
INTL_20180914_000252	2018 Leticia's Treasure Chest (Season 2)	2018 레티샤의 보물 상자(시즌2)				
INTL_20180928_000253	Title diberikan kepada pemenang event 2018 Halloween fan art. Klik-Kanan untuk menggunakan.	Horror Night 팬아트 수상자에게 지급되는 칭호입니다. 마우스 오른쪽 클릭으로 사용합니다.				
INTL_20181026_000254	Apakah kamu memilih hadiah partisipasi 10 kali?	받으실 10회 참여 횟수 보상을 선택해 주시겠어요?				큐폴 다이나
INTL_20181026_000255	Skill Reset Potion (14 Hari) dan Latte Art: Bunny	스킬 초기화 포션 (14일), 거품 토끼				
INTL_20181026_000256	Skill Reset Potion (14 Hari) dan Latte Art: Kitty	스킬 초기화 포션 (14일), 거품 고양이				
INTL_20181104_000257	2018 Leticia's Treasure Chest (Season 3)	2018 레티샤의 보물 상자(시즌3)				
INTL_20181111_000258	Unique Talt	유니크 탈트				
INTL_20181111_000259	Dapat ditukar dengan item equipment di Talt Processing Device.	탈트 가공 장치에서 장비 아이템으로 교환할 수 있습니다.				
INTL_20181111_000260	Unique Unidentified Two-handed Weapon Box	유니크 미감정 양손 무기 선택 상자				
INTL_20181111_000261	Kamu dapat memilih salah satu item equipment unidentified Lv. 380.{nl}Tidak ada batasan waktu pada item dan semua transaksi dimungkinkan.	380레벨 유니크 미감정 장비 아이템을 획득할 수 있습니다.{nl}획득한 장비 아이템은 무제한이며 모든 거래가 가능합니다.				
INTL_20181111_000262	Unique Unidentified One-handed Weapon Box	유니크 미감정 한손 무기 선택 상자				
INTL_20181111_000263	Unique Unidentified Top Armor Box	유니크 미감정 상의 선택 상자				
INTL_20181111_000264	Unique Unidentified Bottom Armor Box	유니크 미감정 하의 선택 상자				
INTL_20181111_000265	Unique Unidentified Gloves Box	유니크 미감정 장갑 선택 상자				
INTL_20181111_000266	Unique Unidentified Boots Box	유니크 미감정 신발 선택 상자				
INTL_20181111_000267	Berfungsi mengumpulkan data saat FPS ZoneServer turun hingga 2 frame	ZoneServer의 FPS가 2프레임 이하일때 트레이싱 정보를 수집하는 기능				
INTL_20181116_000268	TItle diberikan kepada pemenang event TOS weapon design. Klik-Kanan untuk menggunakan.	TOS Weapon Designer 수상자에게 지급되는 칭호입니다. 마우스 오른쪽 클릭으로 사용합니다.				
INTL_20181116_000269	Talt Processing Device	탈트 가공 장치				
INTL_20181211_000270	Menggunakannya untuk mendapatkan satu item armor Primus random Lv 380.	사용 시 380레벨 프리머스 방어구 아이템 중 한가지 아이템이 랜덤으로 지급됩니다.				
INTL_20181211_000271	Menggunakannya untuk mendapatkan satu item weapon/subweapon Primus Lv 380.	사용 시 380레벨 프리머스 무기/보조무기 아이템 중 한가지 아이템이 랜덤으로 지급됩니다.				
INTL_20181229_000272	2018 Leticia's Treasure Chest (Season 4)	2018 레티샤의 보물 상자(시즌4)				
INTL_20190102_000273	{@st66b}Collection	{@st66b}컬렉션				
INTL_20190104_000274	Title diberikan kepada pemenang event New Year's fan art. Klik-Kanan untuk menggunakan.	New Year Artist 수상자에게 지급되는 칭호입니다. 마우스 오른쪽 클릭으로 사용합니다.				
INTL_20190112_000275	Item ini hanya bisa digunakan untuk merubah penampilan.{nl}Tidak mengkonsumsi Silver saat menggunakan material penampilan.{nl}Dapat ditukar dengan Medals di Exchange Shop.{nl}(Kostum didesain oleh Lunmairetic dari [SA] Silute.)	외형 변경 전용 아이템입니다.{nl}해당 아이템으로 외형 변경 시 소재와 실버를 소모하지 않습니다.{nl}리사이클샵에서 메달로 교환할 수 있습니다.{nl}(This costume is designed by Lunmairetic from Silute Server.)				
INTL_20190216_000276	PP Shop 100 Points Voucher	포포샵 100 포인트 구매권				
INTL_20190216_000277	Gunakan untuk mendapatkan 100 Popo Points.{nl} - Hanya digunakan selama event Popo Point Shop.	사용 시 포포샵 100 포인트가 추가됩니다.{nl} - 최대 포인트가 초과될 경우 사용할 수 없습니다.{nl} - 포포샵 이벤트 기간중에만 사용할 수 있습니다.				
INTL_20190216_000278	PP Shop 500 Points Voucher	포포샵 500 포인트 구매권				
INTL_20190216_000279	Gunakan untuk mendapatkan 500 Popo Points.{nl} - Hanya digunakan selama event Popo Point Shop.	사용 시 포포샵 500 포인트가 추가됩니다.{nl} - 최대 포인트가 초과될 경우 사용할 수 없습니다.{nl} - 포포샵 이벤트 기간중에만 사용할 수 있습니다.				
INTL_20190216_000280	PP Shop 1,000 Points Voucher	포포샵 1000 포인트 구매권				
INTL_20190216_000281	Gunakan untuk mendapatkan 1,000 Popo Points.{nl} - Hanya digunakan selama event Popo Point Shop.	사용 시 포포샵 1000 포인트가 추가됩니다.{nl} - 최대 포인트가 초과될 경우 사용할 수 없습니다.{nl} - 포포샵 이벤트 기간중에만 사용할 수 있습니다.				
INTL_20190216_000282	HP Potion (1 Hari)	HP 포션 (1일)				
INTL_20190216_000283	Restore 40% HP secara instan. {nl}Selain itu restore 40% HP setiap 2 detik selama 11 detik. {nl}Klik-Kanan untuk menggunakan. Cooldown of 20 seconds.	HP를 40% 즉시 회복시키고 2초 간격으로 11초 동안 HP를 40% 회복 시켜줍니다. 마우스 오른쪽 클릭으로 사용합니다. 재사용 대기시간 20초.				
INTL_20190216_000284	HP Potion (7 Hari)	HP 포션 (7일)				
INTL_20190216_000285	Instantly restores 40% of max. SP. {nl}Selain itu restore 40% HP setiap 2 detik selama 11 detik. {nl}Klik-Kanan untuk menggunakan. Cooldown of 20 seconds.	SP를 40% 즉시 회복시키고 2초 간격으로 11초 동안 SP를 40% 회복 시켜줍니다. 마우스 오른쪽 클릭으로 사용합니다. 재사용 대기시간 20초.				
INTL_20190216_000286	SP Potion (1 Hari)	SP 포션 (1일)				
INTL_20190216_000287	SP Potion (7 Hari)	SP 포션 (7일)				
INTL_20190216_000288	Recipe - 1 Hari HP Potion	제작서 - HP 포션 (1일)				
INTL_20190216_000289	Recipe - 7 Hari HP Potion	제작서 - HP 포션 (7일)				
INTL_20190216_000290	Recipe - 1 Hari SP Potion	제작서 - SP 포션 (1일)				
INTL_20190216_000291	Recipe - 7 Hari SP Potion	제작서 - SP 포션 (7일)				
INTL_20190219_000292	Recipe untuk membuat item.	아이템을 제작할 수 있는 제작서입니다.				
INTL_20190219_000293	Hanya digunakan selama event Popo Point Shop.	포포샵 이벤트 기간에만 사용 가능합니다.				
INTL_20190219_000294	Tidak dapat melebihi {MAX} point.	{MAX}포인트를 초과할 수 없습니다.				
INTL_20190228_000295	Festival Firecracker	축제 폭죽				
INTL_20190228_000296	Fireworks for Everyone	모두의 불꽃 축제				
INTL_20190228_000297	Kamu bisa menukarkan Festival Firecrackers dengan berbagai item dari Event Notice Board.{nl}(Menggunakan Firecracker untuk mendapatkan movement speed +2, physical attack +50 dan magic attack +50 selama 10 menit.)	축제 폭죽을 모아 이벤트 알림판으로부터 다양한 아이템으로 교환할 수 있습니다.{nl}(사용 시 10분 동안 이동속도 +2, 물리 공격력 +50, 마법 공격력 +50 증가합니다.)				
INTL_20190228_000298	Festival Costume Selection Box	축제 의상 코스튬 선택 상자				
INTL_20190228_000299	Berisi Festival Costume pilihanmu (Male/Female).	폭죽 축제 이벤트에 참여할 수 있는 축제 의상 코스튬이 담긴 상자입니다.				
INTL_20190228_000300	Male Festival Costume (30 Hari)	남성용 축제 의상 코스튬(30일)				
INTL_20190228_000301	Pakaian mewah yang dikenakan untuk festival. Pakai untuk merubah penampilanmu.	축제에 입고가기 무난한 정장입니다. 착용하면 외형이 변경 됩니다.				
INTL_20190228_000302	Female Festival Costume (30 Hari)	여성용 축제 의상 코스튬(30일)				
INTL_20190228_000303	Pakaian mewah yang dikenakan untuk festival. Pakai untuk merubah penampilanmu.	축제에서 입기 무난한 드레스입니다. 착용하면 외형이 변경 됩니다.				
INTL_20190228_000304	Mengenakan Festival Costume selama event dan membunuh monster untuk mengumpulkan Festival Firecrackers.{nl}Kemudian, bawakan Firecrackers dan tukarkan dengan item lain!{nl}Kamu juga bisa menggunakan Firecrackers untuk mendapatkan buff Fireworks kesemua orang.	이벤트 기간 동안 축제 의상을 입고 몬스터를 처치하면 축제 폭죽을 획득할 수 있습니다.{nl}축제 폭죽을 저에게 가져오시면 다양한 아이템으로도 교환할 수 있습니다.{nl}(제 주변에서 축제 폭죽을 사용하면 "모두의 불꽃 축제" 버프를 추가로 획득할 수 있습니다.)				Ninot
INTL_20190228_000305	Menggunakan buff Fireworks kesemua orang selama {SEC} detik.	{SEC}초 후 "모두의 불꽃 축제" 버프가 발동 됩니다.				
INTL_20190228_000306	Fireworks for Everyone diaktifkan!	"모두의 불꽃 축제" 버프가 발동합니다!				
INTL_20190228_000307	Mengenakan Festival Costume dan menggunakan Festival Firecracker untuk mendapatkan buff Fireworks kesemua orang.	축제 의상을 입고 축제 폭죽을 사용하면{nl}"모두의 불꽃 축제"{nl}버프를 추가로 획득할 수 있습니다.				
INTL_20190305_000308	Menerima item special dan buff selama event berlangsung!{nl}Hadiah kehadiran: 13-17 Maret 2019{nl}Weekend buff 24 jam: 16-17 Maret dan 23-24 Maret 2019	이벤트 기간동안 특별한 아이템과 버프를 획득할 수 있습니다.{nl}특별 접속 보상: 3월13일 ~ 3월17일{nl}주말 핫타임 24시간 버프: 3월16일 ~ 3월 17일, 3월23일 ~ 3월 24일				특별 접속 보상 이벤트 도우미
INTL_20190309_000309	Snow Globe Cube	3월 특판 큐브				
INTL_20190309_000310	Snow Globe Cube x10+1	3월 특판 큐브 x10+1				
INTL_20190316_000311	Receive Chocolates	달콤한 초콜릿 받기				
INTL_20190316_000312	Event belum dimulai.	이벤트 기간이 아닙니다.				
INTL_20190322_000313	Title yang diberikan kepada pemenang event Content Creator. Klik-Kanan untuk menggunakan.	Content Creator 수상자에게 지급되는 칭호입니다. 마우스 오른쪽 클릭으로 사용합니다.				
INTL_20190322_000314	Title yang diberikan kepada pemenang event TOS Anniversary. Klik-Kanan untuk menggunakan.	Happy Anniversary 수상자에게 지급되는 칭호입니다. 마우스 오른쪽 클릭으로 사용합니다.				
INTL_20190405_000315	Flower Petal	꽃잎				
INTL_20190405_000316	Hal baik terjadi saat kamu mengumpulkan Flower Petals.	꽃잎을 모으면 좋은 일이 생길 것 같습니다.				
INTL_20190405_000317	Flower Road Cube	꽃길 큐브				
INTL_20190405_000318	Frill Ornament Fairy Selection Box	프릴 장식 페어리 코스튬 선택 상자				
INTL_20190405_000319	Berisi Frill Ornament Fairy Costume pilihanmu (Male or Female). Klik-Kanan untuk menggunakan.	프릴 장식 페어리 코스튬이 들어있는 상자입니다. 마우스 오른쪽 버튼 클릭으로 사용합니다.				
INTL_20190405_000320	Kamu membutuhkan Flower Petal x5.	꽃잎은 5개가 필요합니다.				이벤트 알림판
INTL_20190405_000321	Kami dapat menerima Cherry Blossom Hairpin untuk lima kelopak Flower Petals. Lima kelopak selanjutnya Flower Petals, kamu mendapatkan Tricolor Treat Hairpin.	이벤트 기간동안 최초 꽃잎 5개는 삼색 경단 머리핀, 이후 꽃잎 5개는 벚꽃 머리핀으로 교환할 수 있습니다.				이벤트 알림판
INTL_20190405_000322	Flower Road Event	꽃길 이벤트				
INTL_20190419_000323	Check Speedhack Usage	스피드핵 체크 사용 여부				
INTL_20190501_000324	Title yang diberikan kepada pemenang event Guide Master. Klik-Kanan untuk menggunakan.	Guide Master 수상자에게 지급되는 칭호입니다. 마우스 오른쪽 클릭으로 사용합니다.				
INTL_20190611_000325	Mystery Cube (Male)	Mystery Cube(남자)				
INTL_20190611_000326	Mystery Cube (Female)	Mystery Cube(여자)				
INTL_20190611_000327	Mystery Cube (Male) x10+1	Mystery Cube(남자) x10+1				
INTL_20190611_000328	Mystery Cube (Female) x10+1	Mystery Cube(여자) x10+1				
INTL_20190628_000329	Class Change Voucher Lv. 4 (1 Hari){nl}Stat Reset Potion (1 Hari){nl}Setiap hari mendapatkan 3 selama event berlangsung.	클래스 변경권 Lv.4 (1일){nl}스탯 초기화 포션 (1일){nl}이벤트 기간 동안 매일 3개씩 지원해드리고 있습니다.
INTL_20190715_000330	Title - My Buddy Chupacabra	Title - 내친구 츄파카브라
INTL_20190715_000331	Title yang diberikan kepada peserta event My Buddy Chupacabra. Klik-Kanan untuk menggunakan.	사막 츄파카브라 성장 시 지급되는 칭호입니다. 마우스 오른쪽 클릭으로 사용합니다.
INTL_20190715_000332	Mendapatkan item special selama event berlangsung.{nl}Lihat Event Banner untuk lebih lanjut.	이벤트 기간동안 특별한 아이템을 획득할 수 있습니다.{nl}이벤트 배너를 참고해주세요.
INTL_20190723_000333	Umpan khusus untuk memancing. Ketika digunakan sebagai umpan akan mendapatkan [Event] Hidden Treasure Chest, Silver Fish dan Small Silver Fish.	낚시에 사용하는 특별한 미끼입니다. 미끼로 사용할 경우 [이벤트]연못에 숨겨진 보물 상자, 은빛 물고기, 작은 은빛 물고기를 각기 다른 확률로 획득 할 수 있습니다.
INTL_20190820_000334	[Burning Weekend] EXP	[주말 버닝] 경험치 증가
INTL_20190820_000335	EXP +100%	경험치 증가 + 100%
INTL_20190820_000336	[Weekend Burning] Movement Speed	[주말 버닝] 이동 속도 증가
INTL_20190820_000337	A material item requested by Fedimian's Blacksmith Teliavelis, used to produce special equipment.{nl}Can be obtained by clearing Velcoffer's Nest, Tomb of the White Crow Legend and Unique Raids, Challenge Mode Stage 5, Saalus missions, and level dungeons.{nl}Will be deleted at the end of the event period.	페디미안의 대장장이 테리아베리스가 요청한 특별한 장비를 만들기 위한 특별한 재료입니다.{nl}벨코퍼의 둥지, 흰 까마귀의 영면지: 레전드, 흰 까마귀의 영면지: 유니크, 챌린지 5단계, 수녀원 미션, 레벨 던전 클리어 시 획득할 수 있습니다.{nl}4월 11일 점검 시, 일괄 삭제 됩니다
INTL_20190820_000338	2019 Summer event is under way!{nl}{#003399}We are currently exchanging [Event]Vasalos Coins{/} and supporting Guild memberships.	2019년 여름을 기념하는 이벤트가 진행 중입니다.{nl}{#003399}[이벤트] 바살로스 주화{/}  교환과 길드 활동 보상을 지원해드립니다.
INTL_20190820_000339	{#003399}[Summer Festa] Summer Vacation in Klaipeda{/} Reward Exchange	2. {#003399}[Summer Festa] 클라페다에서 여름 나기 이벤트{/}의 보상 교환
INTL_20190820_000340	 Complete: 5{nl}- Unique Raids 	 클리어 : 5개{nl}- 유니크 레이드 
INTL_20190820_000341	 Complete: 5{nl}- Challege Mode Stage 5: 2{nl}- Saalus Mission: 1{nl}- Level Dungeon: 1	 클리어 : 5개{nl}- 챌린지 5단계 이상 클리어 : 2개{nl}- 수녀원 미션 클리어 : 1개{nl}- 레벨던전 클리어 : 1개
INTL_20190820_000342	NA	8/15일 하루동안 라떼 캣 헤어 악세사리를 1회 획득할 수 있습니다.
INTL_20190820_000343	NA	추가로 이벤트 기간 아래의 보상을 받을 수 있습니다.{nl}8/14일:화이트 데이 목걸이 (물리/14일) 1개{nl}8/15일:화이트 데이 목걸이 (마법/14일) 1개{nl}8/16일:화이트 데이 팔찌 (마법/14일) 2개{nl}8/17일:화이트 데이 팔찌 (물리/14일) 2개{nl}8/18일:화이트 데이 목걸이 (물리/14일) 1개{nl}8/19일:화이트 데이 팔찌 (물리/14일) 2개
INTL_20190828_000344	This item can only be used to change the appearance of another.{nl}Does not consume Silver when used as appearance material.{nl}Can be exchanged for Medals at the Exchange Shop.{nl}(This costume is designed by Shiseptiana from [SEA] Telsiai.)	외형 변경 전용 아이템입니다.{nl}해당 아이템으로 외형 변경 시 소재와 실버를 소모하지 않습니다.{nl}리사이클샵에서 메달로 교환할 수 있습니다.{nl}(This costume is designed by Shiseptiana from [SEA] Telsiai.)		
INTL_20190903_000345	Adds one character slot to your Lodge.	사용시 캐릭터 슬롯이 추가됩니다.
INTL_20191021_000346	A title given to winners of 2018 Happy New Year Wishes Greetings event.	2018 Happy New Year Wishes Greetings 수상자에게 지급되는 칭호입니다.
INTL_20191021_000347	A title given to players who have collected the [Event] Revelations.	[이벤트] 계시를 찾은 구원자에게 지급되는 칭호입니다.
INTL_20191021_000348	A title given to winners of Steam Fan Art event.	스팀 팬아트 수상자에게 지급되는 칭호입니다.
INTL_20191021_000349	A title given to the most creative TPP players.	Creative TPP Player에게 지급되는 칭호입니다.
INTL_20191021_000350	A title given to winners of Loving Summer Fan Art event.	Loving Summer 팬아트 수상자에게 지급되는 칭호입니다.
INTL_20191021_000351	A title given to event participants.	이벤트 참여자에게 지급되는 칭호입니다.
INTL_20191021_000352	A title given to Game Guide Creators.	Game Guide Creator에게 지급되는 칭호입니다.
INTL_20191021_000353	A title given to winners of Halloween Fan Art event.	Horror Night 팬아트 수상자에게 지급되는 칭호입니다.
INTL_20191021_000354	A title given to winners of TOS Weapon Design event.	TOS Weapon Designer 수상자에게 지급되는 칭호입니다.
INTL_20191021_000355	A title given to winners of New Year's Artist event.	New Year Artist 수상자에게 지급되는 칭호입니다.
INTL_20191021_000356	A title given to winners of Content Creator event.	Content Creator 수상자에게 지급되는 칭호입니다.
INTL_20191021_000357	A title given to winners of Happy Anniversary event.	Happy Anniversary 수상자에게 지급되는 칭호입니다.
INTL_20191021_000358	A title given to winners of Guide Master event.	Guide Master 수상자에게 지급되는 칭호입니다.
INTL_20191022_000359	[Grimoire Equip Effect] Summons Demon Lord Marnox when using Summoning{nl}[Cannot be traded]	[그리모어 장착 효과] 서모닝 사용 시 마군주 마르녹스 형태의 악마 소환{nl}[거래 불가]
INTL_20191022_000360	[Grimoire Equip Effect] Summons Demon Lord Blut when using Summoning{nl}[Cannot be traded]	[그리모어 장착 효과] 서모닝 사용 시 마군주 블룻 형태의 악마 소환{nl}[거래 불가]
INTL_20191022_000361	[Grimoire Equip Effect] Summons Demon Lord Zaura when using Summoning{nl}[Cannot be traded]	[그리모어 장착 효과] 서모닝 사용 시 마군주 자우라 형태의 악마 소환{nl}[거래 불가]
INTL_20191022_000362	[Grimoire Equip Effect] Summons Demon Lord Nuaele when using Summoning{nl}[Cannot be traded]	[그리모어 장착 효과] 서모닝 사용 시 마군주 누아엘레 형태의 악마 소환{nl}[거래 불가]
INTL_20191022_000363	[Grimoire Equip Effect] Summons Demon Lord Helgasercle when using Summoning{nl}[Cannot be traded]	[그리모어 장착 효과] 서모닝 사용 시 마군주 헬가 세르클 형태의 악마 소환{nl}[거래 불가]
INTL_20191022_000364	[Grimoire Equip Effect] Summons Demon Lord Blut when using Summoning{nl}[Cannot be traded]{nl}[Cannot be traded]	[그리모어 장착 효과] 서모닝 사용 시 마군주 렉시퍼 형태의 악마 소환{nl}[거래 불가]
INTL_20191022_000365	[Grimoire Equip Effect] Summons Demon Lord Mirtis when using Summoning{nl}[Cannot be traded]	[그리모어 장착 효과] 서모닝 사용 시 마군주 미르티스 형태의 악마 소환{nl}[거래 불가]
INTL_20191022_000366	[Grimoire Equip Effect] Summons Demon Lord Froster Lord when using Summoning{nl}[Cannot be traded]	[그리모어 장착 효과] 서모닝 사용 시 마군주 프로스터 로드 형태의 악마 소환{nl}[거래 불가]
INTL_20191022_000367	Use to obtain one of the followig items.{nl}- Demon Lord Marnox Card [Cannot be traded] x1{nl}- Demon Lord Blut Card [Cannot be traded] x1{nl}- Demon Lord Zaura Card [Cannot be traded] x1{nl}- Demon Lord Nuaele Card [Cannot be traded] x1{nl}- Demon Lord Helgasercle Card [Cannot be traded] x1{nl}- Demon Lord Rexipher Card [Cannot be traded] x1{nl}- Demon Lord Mirtis Card [Cannot be traded] x1{nl}- Demon Lord Froster Lord Card [Cannot be traded] x1	사용 시 아래의 구성물 중 하나를 선택해 획득할 수 있습니다.{nl} - 마군주 마르녹스 카드 [거래 불가] 1개{nl} - 마군주 블룻 카드 [거래 불가] 1개{nl} - 마군주 자우라 카드 [거래 불가] 1개{nl} - 마군주 누아엘레 카드 [거래 불가] 1개{nl} - 마군주 헬가 세르클 카드 [거래 불가] 1개{nl} - 마군주 렉시퍼 카드 [거래 불가] 1개{nl} - 마군주 미르티스 카드 [거래 불가] 1개{nl} - 마군주 프로스터 로드 카드 [거래 불가] 1개
INTL_20191022_000368	Vasalos Coin Exchange event is underway	바살로스 주화 교환 이벤트가 진행 중입니다
